sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1ee	A16	A16e	A1cl	A3	A16d	A1gb	A1oc	1890_A	73342_A	A1oa	A1eq	A1z	A1ob	A13f	7561_A	A1en	73335_A	35647_A	73341_A	488203_A	A1ep	35650_A	A1hw	73334_A	3171387_A	60375_A	76466_A	A1lr	A1gc	35927_A	1770033_A	A1do	3171388_A	3692346_A	7168_A	60374_A	72463_A	76398_A	1477_A	A1mg	A1du	A1bw	A1jd	905679_A	443458_A	59779_A	A1ma	3171389_A	A1bf	3847_A	54515_A	914813_A	3262_A	76514_A	A1bx	A1bv	A1jt	1770254_A	1770045_A	70038_A	6823_A	1767146_A	3692352_A	55167_A	73970_A	A1hv	169169_A	2178761_A	3692355_A	3692354_A	3171391_A	3179328_A	A1eb	33849_A	33862_A	35659_A	C3ae	C3bj	C3p	C3k	C3	C3ba	C3cv	C3f	C3h	53_C	C50f	175_C	C3j	62_C	C3ok	3401988_C	794_C	406_C	470_C	33163_C	173_C	C3ph	69_C	33180_C	245_C	33164_C	33171_C	33162_C	172_C	C21cf	33161_C	C21	400_C	3171428_C	C3zx	1767185_C	C3xu	46446_C	462_C	C3zw	171_C	224_C	46470_C	1767460_C	46431_C	1767219_C	915365_C	1768387_C	178_C	922205_C	914778_C	3204272_C	C3us	922155_C	C3pc	C3.10	3692348_C	C3pb	1768394_C	C3ur	32867_C	3202148_C	183_C	41012_C	1768407_C	C3cl	914782_C	3692353_C	2216353_C	C3gj	D1	D1u	D4	D1mu	D1ly	D1ih	D17i	D2	3202006_D	D17r	D17s	3692345_D	D1r	15547_D	D17aq	D2.2	D1jb	D17d	71638_D	3204580_D	D17ap	3692349_D	3692347_D	873412_D	873409_D	73596_D	3692351_D	D17e	21103_D	2896_D	D17ao	D17ar	71640_D	935903_D	D17c	3692356_D	D2c	21101_D	D5m	873424_D	21102_D	914826_D	24647_D	3201997_D	26079_D	71633_D	3173116_D	212507_D	104620_D	10417_D	3692350_D	873449_D	D10
187412	235_T0	235-T0_S104_L001_R1_001.fastq.gz	dbbb19e9398c51f4b8236e5a80114c8151d9fde57e16195fcd8011a0a48418e2	235-T0_S104_L001_R2_001.fastq.gz	0c8afa476cc301eb78d174f7a8f182c41992b34abb39fb52407f7e1bb88c3507	955	20240307T041644_cdube	1.4213080813223364	1.1006346943624206	0.020602111122424736	1.0926585887384177	0.019923293622509587	0.0	0.0	0.007976105624002987	0.0006788174999151478	1.0	0.0011539897498557513	0.015239452873095069	0	0.03835318874520585	0.00016970437497878694	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0.3029223093371347	0	0	0	0	0	0	0	0.01299935512337508	0.0076366968740454125	0	0	0	0.007738519499032685	0.008349455248956318	0.004955367749380579	0	0	0	0	0	0	0	0	0	0	0	0.004751722499406035	0	0.003020737874622408	0	0	0	0	0	0	0	0.002851033499643621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.354919729830635	0.07538268336557716	0.02980008824627499	0.01978753012252656	0.01832807249770899	0.0117096018735363	0.014085463123239318	0.018158368122730206	0.016834673997895667	0.009978617248752673	0.008145809998981774	0.007704578624036927	0.012015069748498116	0.005769948749278757	0.009537385873807827	0.007500933374062383	0	0.0036656144995417983	0	0	0	0.005091131249363608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003733496249533313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01014832162373146	0	0	0	0	0	0.0010182262498727218	0	0	0.0004751722499406035	0.0003733496249533313	0	0.0004412313749448461	0	0	0	0	0	0	0	0	0	0	0	0.00016970437497878694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187527	812_T12	812-T12_S211_L001_R1_001.fastq.gz	faaf62e70a68048112e358e76f4bbe73232a2e50ce6204e872f7dfdea077baf2	812-T12_S211_L001_R2_001.fastq.gz	c224ba11d3710709b41ebe7c87f5d68c8f1805ad8cd60833f9e30a2ce88a7712	955	20240307T041644_cdube	1.3920350510070625	1.0907337169761968	0.022593512947946637	1.0905048391315721	0.022528119278053885	0.0	0.0	0.00022887784462464033	6.539366989275438e-05	1.0	0.0012424797279623333	0	0	0.04639680878890923	0.011116923881768244	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.49097300	-149.88828060	20210202	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3423031650536228	0.07817813235678786	0.023345540151713313	0.02151451739471619	0.01814674339523934	0.014811666230708868	0.018539105414595868	0.01559639026942192	0.01919304211352341	0.008566570755950824	0.0072260005231493596	0.011116923881768244	0.015792571279100182	0.004675647397331938	0.0093185979597175	0	0	0.0053622809312058595	0	0	0	0.005918127125294272	0	0	0.004839131572063824	0	0	0.0032042898247449645	0.002975411980120324	0	0	0	0	0	0.007683756212398639	0	0	0	0	0	0.005656552445723254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23332461417734762	0.02923097044206121	0.00814151190164792	0.004806434737117447	0.005950823960240648	0.004414072717760921	0.021220245880198798	0	0.002223384776353649	0.01069186502746534	0.010462987182840701	0	0.010397593512947946	0	0	0	0	0.006277792309704421	0.0031388961548522104	0	0	0	0	0.0017983259220507456	0	0	0	0	0	0	0	0	0	0.0015040544075333507	0	0.0024522626209782894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187405	225_T0	225-T0_S101_L001_R1_001.fastq.gz	0b099d763bf1aae02a15f522421e22a20582854df0a2682a69e9ff66e885c54f	225-T0_S101_L001_R2_001.fastq.gz	39d33f9dc9127b953b23fd5efa402a78ac636473a62f2e24d91d379986443092	955	20240307T041644_cdube	1.3825641707673892	1.0872123952653279	0.018951988296316	1.0836879904242585	0.01848650086447666	0.0	0.0	0.003524404841069291	0.0004654874318393403	1.0	0.0009974730682271579	0.015460832557520949	0	0.04458704614975396	0	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0.3325242718446602	0	0	0	0	0	0	0	0.011304694773241123	0.009110254023141376	0	0	0	0.008445271977656604	0.007481048011703684	0.005087112647958505	0	0	0	0	0	0	0	0	0	0	0	0.004555127011570688	0	0	0	0	0	0	0	0	0	0.001795451522808884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3406038036973002	0.07464423460566565	0.025036574012501662	0.018719244580396328	0.01988296315999468	0.012368666046016757	0.014995345125681606	0.019417475728155338	0.015726825375714855	0.008910759409495943	0.007614044420800639	0.006450325841202287	0.013199893602872723	0.005752094693443277	0.008412022875382365	0.006483574943476526	0	0.0033914084319723366	0	0	0	0.0038901449660859156	0	0	0	0	0	0.003624152147892007	0	0	0	0	0	0	0	0.006417076738928049	0	0	0	0	0.0035576539433435296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005984838409362947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187472	443_T0	443-T0_S127_L001_R1_001.fastq.gz	a4d852984964443bc3d2686928da30085b4b669a322e93c7e58ff14ea0ca6a74	443-T0_S127_L001_R2_001.fastq.gz	519273e5a22dbd907c093060bf42ec8fe3357a3f09387506e66adbff4435216b	955	20240307T041644_cdube	1.4182758620689655	1.091065830721003	0.021661442006269592	1.0900313479623824	0.02141065830721003	0.0	0.0	0.0010344827586206897	0.00025078369905956113	1.0	0.00109717868338558	0	0	0.06021943573667711	0.007962382445141067	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0.08479623824451411	0.02799373040752351	0.025642633228840125	0.017398119122257052	0.014796238244514107	0.014921630094043887	0.011442006269592476	0.011128526645768026	0.013322884012539185	0.007115987460815047	0.008244514106583072	0.009467084639498432	0.006050156739811912	0.005736677115987461	0	0	0.005329153605015674	0	0.004263322884012539	0	0.003322884012539185	0	0	0	0.006457680250783699	0.0039811912225705326	0.0038244514106583073	0.003949843260188088	0	0	0	0.004796238244514106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2542319749216301	0.03749216300940439	0.008589341692789968	0	0	0.005454545454545455	0.02200626959247649	0	0	0.009278996865203762	0.009216300940438871	0	0.009686520376175548	0.002601880877742947	0	0	0.007617554858934169	0.004482758620689655	0.005360501567398119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187476	452_T0	452-T0_S129_L001_R1_001.fastq.gz	071f7ff1c7655a73c33ea013875c2ae44929962efac35806fa9bfae285448b49	452-T0_S129_L001_R2_001.fastq.gz	493ac6e205b876442aa3a7ee8f3aaf49a62e907c7cc381fef88f30e0b72e3107	955	20240307T041644_cdube	1.4030488033259674	1.0753586276639575	0.02385857148207798	1.07318626165774	0.023521480205251133	0.0	0.0	0.0021723660062174612	0.00033709127682684744	1.0	0.0014232742799355782	0	0	0.07434735383347692	0.00936364657852354	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29461777594666466	0.08550882055507697	0.02621821041986591	0.023821116895763886	0.01134873965317053	0.020450204127495413	0.014644743248810817	0.008989100715382599	0.012809468519420202	0.010037829132177234	0.007078916813363797	0.009438555751151729	0.009700737855350387	0.006180006741825537	0.0054683696018577475	0	0.005543278774485936	0.00692909846810742	0.009176373646953069	0.003670549458781228	0.004756732461889958	0.0047192778755758644	0	0	0.0050938237387168055	0.004494550357691299	0.0026592756283006854	0	0.0034083673545825684	0	0	0	0	0	0.0076032810217611145	0	0.004307277426120829	0	0	0	0	0	0	0	0	0	0	0	0.0029589123188134385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2616577399902618	0.05509569646803251	0	0	0	0	0.02142402337166186	0	0	0.011498557998426907	0.011236375894228249	0	0	0	0	0	0.011386194239484625	0.006704370950222855	0.004606914116633581	0	0	0	0	0.002472002696730215	0.002284729765159744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187458	424_T0	424-T0_S121_L001_R1_001.fastq.gz	458a509192e8ba6b7be5ee77b447ae954976f22dde9c41cda27ea23353edee99	424-T0_S121_L001_R2_001.fastq.gz	f7f55c087f8132ead10215755317d42da0364a5dd55e74fd9eb243875adce311	955	20240307T041644_cdube	1.3768447308251923	1.0712603062426385	0.024007482851797962	1.0708099494214647	0.023868911522206056	0.0	0.0	0.00045035682117369914	0.00013857132959190744	1.0	0.0014896417931130048	0	0	0.0745513753204462	0.01101642070255664	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29768585879581516	0.08123744197325573	0.024457839672971663	0.027714265918381487	0.01797963001454999	0.01777177302016213	0.012991062149241322	0.012748562322455484	0.011570706020924271	0.008348922607912423	0.008799279429086123	0.007690708792350863	0.008695350931892191	0.006582138155615603	0.005231067692094506	0	0.008972493591076006	0.005889281507656066	0.0076560659599528855	0.0041571398877572234	0.00474606803852283	0.0033949975750017323	0.003602854569389593	0	0.004226425552553177	0.005819995842860112	0.0038107115637774545	0.0030485692510219637	0	0.006201066999237857	0	0	0	0	0.008106422781126586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25032910690778076	0.04247211251991963	0.007552137462758955	0	0	0.005819995842860112	0.021270699092357792	0	0	0.009699993071433521	0.009630707406637566	0	0.010115707060209242	0.0021132127762765883	0	0	0.007378923300769071	0.005577496016074274	0.0033603547426037553	0	0	0	0	0.0021478556086745653	0.0017667844522968198	0	0	0	0	0	0	0	0.0016282131227049123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187456	422_T0	422-T0_S120_L001_R1_001.fastq.gz	64210b21b49d0e9679537e71a369c992c97203e242e594260f35a4fb9bdb85c7	422-T0_S120_L001_R2_001.fastq.gz	722426ec0c870437924cb1cf46cc5a4c20d1693539f93ee3308acc1ddb799761	955	20240307T041644_cdube	1.3851423826165186	1.071001003425487	0.02342479498979274	1.070793398152313	0.023355593232068095	0.0	0.0	0.00020760527317393863	6.92017577246462e-05	1.0	0.0015224386699422166	0	0	0.07259264385315387	0	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0.0004498114252102003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29154700529393446	0.08331891630047403	0.021694751046676584	0.02598526002560465	0.017023632400262965	0.016089408670980243	0.014705373516487319	0.013252136604269748	0.012179509359537733	0.00903082938306633	0.006331960831805128	0.00903082938306633	0.009792048718037438	0.00546693886024705	0.00557074149683402	0	0.005259333587073112	0.00546693886024705	0	0.004705719525275942	0.0040483028268918034	0.00401370194802948	0.003079478218746756	0	0.003702294038268572	0.00301027646102211	0.0028718729455728177	0.003079478218746756	0.0033908861285076642	0	0	0	0.004428912494377357	0.0031486799764714026	0.008857824988754714	0	0.0040483028268918034	0	0	0	0	0	0	0	0	0	0	0	0.0028718729455728177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2842808207328466	0.014670772637624997	0.01359814539289298	0	0	0.006055153800906543	0.02449742223452476	0.004117504584616449	0	0.011764298813189855	0.011868101449776824	0	0.011418290024566624	0	0	0.0019030483374277707	0.002076052731739386	0.006297359952942805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187463	435_T0	435-T0_S123_L001_R1_001.fastq.gz	deec54c57b61d11096a6b408a2b3220f1ce4996b84f0acfbe950635d02e71e7e	435-T0_S123_L001_R2_001.fastq.gz	f5fb47c5a5405561728d119233ac64f6baddb3c451c12f0e320b1f7a3ebfcd67	955	20240307T041644_cdube	1.383091361193551	1.076241276971204	0.021657174941846474	1.0747172535493703	0.02137643378519291	0.0	0.0	0.0015240234218336407	0.00028074115665356543	1.0	0.001443811662789765	0	0	0.055747172535493696	0.009063928771957969	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29939039063126655	0.07535894762172135	0.025948504050693832	0.023542151279377557	0.015320445977380285	0.013194834362717574	0.011590599181840057	0.010908799229967113	0.010748375711879362	0.009063928771957969	0.0062966230849442525	0.00597577604876875	0.007219058313948825	0.006096093687334563	0.004892917301676426	0	0	0.004572070265500923	0	0.0036095291569744124	0	0.003248576241276971	0.0031282586027111575	0	0.0030480468436672814	0	0.003689740916018288	0.003810058554584102	0.003328788000320847	0	0	0	0.004211117349803481	0.005213764337851929	0.007580011229646266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2987888024384375	0.06384856019892517	0	0	0	0	0.0215769631828026	0	0	0.01058795219379161	0.009184246410523783	0	0	0	0	0	0.011590599181840057	0.004371540867891233	0.004251223229325419	0	0	0	0	0.001844870458009144	0.0029678350846234058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187534	834_T12	834-T12_S260_L001_R1_001.fastq.gz	d83d1edac054c5605af434e7e55b72363f00cb4dfc362f38f4bb2c123623e369	834-T12_S260_L001_R2_001.fastq.gz	1f299aa2931776764c9467566e149d39dc56113c558cb3abb93b60ffde94fcd4	955	20240307T041644_cdube	1.3908832548051753	1.0835390023184504	0.023708024829855658	1.0835390023184504	0.023708024829855658	0.0	0.0	0.0	0.0	1.0	0.001495774437214868	0	0	0.048388303043900974	0.010844364669807795	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48062060	-149.80335620	20210202	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2751103133647446	0.06375738538628375	0.019033729713559194	0.01985640565402737	0.01802408196843916	0.015256899259591653	0.01604218083912946	0.016640490614015405	0.017463166554483583	0.00725450602049211	0.006843168050258021	0.009834716924687757	0.0138733079051679	0.003889013536758657	0.007104928576770623	0	0.003926407897689029	0.006020492109789844	0	0	0.0038516191758282852	0.005571759778625384	0	0	0.005272604891182409	0	0	0.002617605265126019	0	0	0	0	0	0	0.004225562785132002	0	0.004038590980480144	0	0	0.0035524642883853117	0.00572133722234687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30940094233789545	0.04023633236107995	0.010619998504225563	0.006880562411188393	0.009124224067010694	0.005908309026998728	0.018510208660533992	0	0.0027297883479171343	0.010470421060504076	0.010021688729339616	0.0019445067683793284	0.008413731209333633	0	0	0	0	0.0028045770697778774	0.006170069553511331	0	0	0	0	0	0	0	0	0.0019819011293097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187540	844_T0	844-T0_S174_L001_R1_001.fastq.gz	9b267968d7ba27780a35750e5f11970522e37d7ebb3ff9244b077b80e374ff45	844-T0_S174_L001_R2_001.fastq.gz	0722a8fd666bb409c6318a9f1aa814b0805f6a38157ae317452f597b9627733a	955	20240307T041644_cdube	1.2414439910490984	1.0264249045675924	0.01151770435698302	1.0261616427537186	0.011451888903514545	0.0	0.0	0.00026326181387389757	6.581545346847439e-05	1.0	0.0002961695406081348	0	0	0	0.01316309069369488	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002961695406081348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7997893905489009	0.10145452152165328	0.028728445438989076	0.017770172436488086	0.02395682506252468	0.014841384757140978	0	0	0.00598920626563117	0	0	0.00717388442806371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187394	1055_T0	1055-T0_S150_L001_R1_001.fastq.gz	da4bd4d6c5a28090bfd319034f0b81f517fcba8ada9a9bee3a31fc684ebee69f	1055-T0_S150_L001_R2_001.fastq.gz	c7b5425a08f6a654e247e8cc6381a4362c6a01259dd550c93eadb3711aa4e1e7	955	20240307T041644_cdube	1.243918730865572	1.0233509602003896	0.01288616754801002	1.0188143612580016	0.012357361536320624	0.0	0.0	0.004536598942387977	0.000528806011689396	1.0	0.0004731422209852491	0.000584469802393543	0	0	0.007347620372947398	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0.0003618146395769552	0.0021987197328138045	0	0	0.0002226551628165878	0	0	0	0	0	0.00019482326746451432	0	0	0	0	0	0	0	0	0	0.00016699137211244086	0	0	0	0	0	0.0001113275814082939	0	0	0	0	0	0	0	0.0001113275814082939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001113275814082939	0.0001113275814082939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7804063456721403	0.09215140551071528	0.04670192040077929	0.028054550514890066	0.01795157250208739	0.015029223490119677	0	0.008767047035903145	0.007347620372947398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187525	811_T0	811-T0_S164_L001_R1_001.fastq.gz	56e25d4cd7b0e1d5a733b5c6df21bb22a5201c1e7442f18f597b53a3c9b4e2a1	811-T0_S164_L001_R2_001.fastq.gz	74de45e05491d3497adb9ffcf6088b5b6397413b34a95004c931bebc417c281c	955	20240307T041644_cdube	1.2428355957767723	1.0255781799899446	0.012286324786324786	1.025201106083459	0.012192056309703369	0.0	0.0	0.0003770739064856712	9.42684766214178e-05	1.0	0.0004399195575666164	0	0	0	0.013071895424836602	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001414027149321267	0.000157114127702363	0.000157114127702363	0	0	0	0	0.00012569130216189038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012569130216189038	0	0	0	0	0.0001885369532428356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7940233785822021	0.1057378079436903	0.02755781799899447	0.019105077928607342	0.023535696329813977	0.014800150829562594	0	0	0.006755907491201609	0	0	0.006315987933634993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187392	1054_T0	1054-T0_S296_L001_R1_001.fastq.gz	cdd1cf013424cedcdbd8d3201d47dedc980ccbe91c0d76735330bcd61c34c125	1054-T0_S296_L001_R2_001.fastq.gz	0b8c5b0557f6238022ced3449590181ebcd6d043a8ae70c95a69ee9fdb3d24c4	955	20240307T041644_cdube	1.2230415242606099	1.0187034096719503	0.01154498237304556	1.0186226755294814	0.011518070992222611	0.0	0.0	8.073414246885008e-05	2.6911380822950025e-05	1.0	0.0003229365698754003	0.00016146828493770015	0	0	0.008692376005812859	0	0	0	0	0	coral	cnidaria	Hexacorallia	Scleractinia	Acroporidae	Acropora	cytherea	-17.48538420	-149.83559100	20210202	6	0.0011841007562098012	0	0	0	0	0	0	0	0	0	0	0	0.00016146828493770015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016146828493770015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7858123200301408	0.09731155305578729	0.04424231007292984	0.017573131677386368	0.02220188917893377	0.015204930164966764	0	0.007454452487957157	0.004467289216609704	0	0	0.004225086789203154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
